# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Mar 16 20:49:11 2026
#
# User preference: *
#
# CONSTRAINT:  where (discoverymethod like '%Transit%'
# CONSTRAINT:  and pl_orbper < 10
# CONSTRAINT:  and pl_rade > 8)
#
# COLUMN pl_name:        Planet Name
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
#
pl_name,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim
HATS-35 b,Transit,1.82099930000,0.00000160000,-0.00000160000,0,0.0319900000,0.0003300000,-0.0003300000,0,16.40997600,0.77342100,-0.49319600,0,388.38826000,24.79074000,-24.79074000,0,2440.7000,,,0,2037.00,43.00,-43.00,0,6300.00,100.00,-100.00,0,1.433000,0.056000,-0.038000,0,1.317000,0.040000,-0.040000,0,0.2100,0.0600,-0.0600,0,4.244000,0.023000,-0.023000,0
CoRoT-2 b,Transit,1.74299350000,0.00000100000,-0.00000100000,0,0.0279800000,0.0007600000,-0.0008000000,0,16.43200000,0.47100000,-0.49300000,0,1102.82000000,69.92000000,-69.92000000,0,932.9076,,,0,1521.00,18.00,-18.00,0,5625.00,120.00,-120.00,0,0.906000,0.026000,-0.027000,0,0.960000,0.080000,-0.080000,0,0.0400,0.0500,-0.0500,0,4.530000,0.016000,-0.016000,0
TOI-3023 b,Transit,3.90149710000,0.00000310000,-0.00000310000,0,0.0505000000,0.0015000000,-0.0009000000,0,16.43236571,0.48198617,-0.35868738,0,197.05361234,31.78284070,-28.60455663,0,1084.0000,68.0000,-65.0000,0,1596.00,24.00,-25.00,0,5760.00,85.00,-88.00,0,1.668000,0.046000,-0.033000,0,1.120000,0.110000,-0.060000,0,0.0850,0.0840,-0.0830,0,4.048000,0.017000,-0.021000,0
GPX-1 b,Transit,1.74457900000,0.00000800000,-0.00000800000,0,0.0338000000,0.0003000000,-0.0003000000,0,16.47720163,1.12089807,-1.12089807,0,6261.21961790,508.52545120,-508.52545120,0,4650.0000,370.0000,-370.0000,0,2300.00,48.00,-48.00,0,7000.00,200.00,-200.00,0,1.560000,0.100000,-0.100000,0,1.680000,0.100000,-0.100000,0,0.3500,0.1000,-0.1000,0,4.270000,0.050000,-0.050000,0
WASP-183 b,Transit,4.11177710000,0.00000510000,-0.00000510000,0,0.0463200000,0.0007500000,-0.0007500000,0,16.47723000,10.53646000,-3.69897000,0,159.55066000,14.93801000,-14.93801000,0,268.7176,,,0,1111.00,30.00,-30.00,0,5313.00,72.00,-72.00,0,0.871000,0.038000,-0.038000,0,0.784000,0.038000,-0.038000,0,-0.3100,0.0400,-0.0400,0,4.452000,0.043000,-0.043000,0
Kepler-718 b,Transit,2.05234990500,0.00000015000,-0.00000015000,0,0.0322000000,,,0,16.56000000,6.97000000,-3.12000000,0,,,,,1324.2000,110.7620,-100.3620,0,1497.00,,,0,6191.00,307.31,-307.12,0,1.300000,0.547000,-0.245000,0,1.180000,0.234000,-0.139000,0,0.0600,0.1350,-0.1350,0,4.280000,0.137000,-0.229000,0
HAT-P-6 b,Transit,3.85298000000,0.00000500000,-0.00000500000,0,0.0523900000,0.0008000000,-0.0008200000,0,16.58932000,1.68135000,-1.68135000,0,419.53560000,95.34900000,-95.34900000,0,1099.4400,,,0,1675.00,32.00,-31.00,0,6570.00,80.00,-80.00,0,1.620000,0.170000,-0.170000,0,1.790000,0.600000,-0.600000,0,-0.1300,,,0,4.220000,0.030000,-0.030000,0
NGTS-3 A b,Transit,1.67537280000,0.00000300000,-0.00000300000,0,0.0230000000,0.0070000000,-0.0050000000,0,16.58932000,4.14733000,-4.14733000,0,756.43540000,82.63580000,-82.63580000,0,1000.5679,,,0,1434.44,,,0,5600.00,150.00,-150.00,0,0.930000,0.230000,-0.230000,0,1.017000,0.093000,-0.093000,0,0.1200,0.1500,-0.1500,0,4.448070,,,0
TOI-5322 b,Transit,5.42332070000,0.00000390000,-0.00000380000,0,0.0604000000,0.0010000000,-0.0009000000,0,16.61170940,0.34747840,-0.30264248,0,184.02264765,25.74410097,-25.74410097,0,554.0000,35.0000,-30.0000,0,1350.00,21.00,-19.00,0,5692.00,87.00,-83.00,0,1.462000,0.028000,-0.025000,0,0.998000,0.051000,-0.046000,0,-0.0480,0.0420,-0.0770,0,4.110000,0.012000,-0.018000,0
WASP-1 b,Transit,2.51994540000,0.00000050000,-0.00000050000,0,0.0388900000,0.0005300000,-0.0007300000,0,16.62300000,0.26900000,-0.38100000,0,271.41500000,18.11600000,-16.52600000,0,2121.5175,,,0,1812.00,14.00,-14.00,0,6110.00,50.00,-50.00,0,1.470000,0.022000,-0.032000,0,1.240000,0.050000,-0.070000,0,0.1700,0.0500,-0.0500,0,4.207000,0.045000,-0.028000,0
TOI-4379 b,Transit,3.25352000000,0.00002000000,-0.00002000000,0,,,,,16.69017226,0.88550948,-0.88550948,0,353.74301699,22.56581690,-22.56581690,0,2886.0903,,,0,1869.38,,,0,6020.00,100.00,-100.00,0,1.976000,0.040000,-0.040000,0,1.372000,0.037000,-0.105000,0,0.1600,0.0600,-0.0600,0,3.929000,0.038000,-0.023000,0
TOI-163 b,Transit,4.23130600000,0.00006300000,-0.00005700000,0,0.0580000000,0.0014000000,-0.0014000000,0,16.69020100,0.38110600,-0.38110600,0,387.75260000,38.13960000,-38.13960000,0,1489.1126,,,0,1669.00,16.00,-14.00,0,6495.00,90.00,-90.00,0,1.648000,0.023000,-0.025000,0,1.435200,0.029000,-0.028000,0,0.2200,0.0410,-0.0410,0,4.187000,0.011000,-0.011000,0
CoRoT-1 b,Transit,1.50895570000,0.00000640000,-0.00000640000,0,0.0275200000,0.0002200000,-0.0002300000,0,16.70000000,0.90000000,-0.90000000,0,327.35000000,38.14000000,-38.14000000,0,2852.6300,,,0,1898.00,50.00,-50.00,0,5950.00,150.00,-150.00,0,1.110000,0.050000,-0.050000,0,0.950000,0.150000,-0.150000,0,-0.3000,0.2500,-0.2500,0,4.250000,0.300000,-0.300000,0
WTS-1 b,Transit,3.35205700000,0.00001300000,-0.00001500000,0,0.0470000000,0.0010000000,-0.0010000000,0,16.70000000,1.79000000,-2.02000000,0,1274.44000000,111.24000000,-111.24000000,0,,,,,1500.00,100.00,-100.00,0,6250.00,200.00,-200.00,0,1.150000,0.100000,-0.120000,0,1.200000,0.100000,-0.100000,0,-0.5000,0.5000,-0.5000,0,4.400000,0.100000,-0.100000,0
TOI-1431 b,Transit,2.65023700000,0.00000300000,-0.00000300000,0,0.0460000000,0.0020000000,-0.0020000000,0,16.70138124,0.56044903,-0.56044903,0,991.62462984,57.20911326,-57.20911326,0,5300.0000,500.0000,-470.0000,0,2370.00,70.00,-70.00,0,7690.00,400.00,-250.00,0,1.920000,0.070000,-0.070000,0,1.900000,0.100000,-0.080000,0,0.0900,0.0300,-0.0300,0,4.150000,0.040000,-0.040000,0
TOI-4329 b,Transit,2.92230000000,0.00015000000,-0.00015000000,0,,,,,16.81347105,2.12970633,-2.12970633,0,143.02278315,28.60455663,-28.60455663,0,3990.5716,,,0,2027.12,,,0,6000.00,100.00,-100.00,0,2.310000,0.030000,-0.030000,0,1.538000,0.049000,-0.049000,0,0.2900,0.0600,-0.0600,0,3.900000,0.030000,-0.030000,0
WASP-136 b,Transit,5.21536178778,0.00000268524,-0.00000268524,0,0.0661000000,0.0012000000,-0.0012000000,0,16.81347105,1.68134710,-1.68134710,0,479.92089457,25.42627256,-25.42627256,0,1843.4633,,,0,1630.00,40.00,-40.00,0,6250.00,100.00,-100.00,0,2.390140,0.115251,-0.115251,0,1.410000,0.070000,-0.070000,0,-0.1800,0.1000,-0.1000,0,3.900000,0.060000,-0.060000,0
HATS-27 b,Transit,4.63703800000,0.00001400000,-0.00001400000,0,0.0611000000,0.0006800000,-0.0006800000,0,16.81350000,2.24180000,-1.23299000,0,168.44990000,41.31790000,-41.31790000,0,1342.5733,,,0,1659.00,66.00,-46.00,0,6438.00,64.00,-64.00,0,1.740000,0.170000,-0.100000,0,1.415000,0.048000,-0.048000,0,0.0900,0.0400,-0.0400,0,4.107000,0.049000,-0.049000,0
WASP-168 b,Transit,4.15365800000,0.00000300000,-0.00000300000,0,0.0519000000,0.0008000000,-0.0008000000,0,16.81350000,5.60450000,-3.36270000,0,133.48860000,12.71320000,-12.71320000,0,278.8860,,,0,1340.00,40.00,-40.00,0,6000.00,100.00,-100.00,0,1.120000,0.060000,-0.060000,0,1.080000,0.050000,-0.050000,0,-0.0100,0.0900,-0.0900,0,4.370000,0.050000,-0.050000,0
WASP-48 b,Transit,2.14363000000,0.00000300000,-0.00000300000,0,0.0344400000,0.0004500000,-0.0004500000,0,16.81350000,2.24180000,-2.24180000,0,254.26400000,73.10090000,-73.10090000,0,3410.2601,,,0,2035.00,52.00,-52.00,0,5920.00,150.00,-150.00,0,1.580000,0.210000,-0.210000,0,0.880000,0.360000,-0.360000,0,-0.1200,,,0,4.030000,0.030000,-0.030000,0
HATS-65 b,Transit,3.10516100000,0.00000160000,-0.00000160000,0,0.0449700000,0.0003300000,-0.0003300000,0,16.82470900,0.56045000,-0.56045000,0,260.93843000,26.37989000,-26.37989000,0,1178.0000,53.0000,-50.0000,0,1634.00,18.00,-18.00,0,6277.00,30.00,-30.00,0,1.310000,0.027000,-0.027000,0,1.257000,0.028000,-0.028000,0,0.1990,0.0550,-0.0550,0,4.303000,0.020000,-0.020000,0
WASP-176 b,Transit,3.89905200000,0.00000500000,-0.00000500000,0,0.0535000000,0.0010000000,-0.0019000000,0,16.86954500,0.56045000,-0.50440500,0,271.74465000,22.88376000,-21.93027000,0,1703.2413,,,0,1721.00,28.00,-21.00,0,5941.00,77.00,-79.00,0,1.925000,0.047000,-0.044000,0,1.345000,0.080000,-0.130000,0,0.1640,0.0810,-0.0820,0,3.995000,0.037000,-0.053000,0
HAT-P-56 b,Transit,2.79083000000,0.00000500000,-0.00000500000,0,0.0423000000,0.0003900000,-0.0003900000,0,16.92559000,1.23299000,-1.23299000,0,734.18730000,139.84520000,-139.84520000,0,3515.0000,1732.0000,-1732.0000,0,1840.00,21.00,-21.00,0,6566.00,50.00,-50.00,0,1.470000,0.110000,-0.110000,0,1.420000,0.330000,-0.330000,0,0.0000,,,0,3.390000,0.190000,-0.190000,0
HAT-P-7 b,Transit,2.20474000000,0.00001700000,-0.00001700000,0,0.0380900000,0.0001900000,-0.0001900000,0,16.92559000,2.35389000,-2.35389000,0,584.80720000,168.44990000,-168.44990000,0,4353.4080,95.9090,-93.8040,0,2733.00,21.00,-21.00,0,6389.00,17.00,-17.00,0,2.000000,0.280000,-0.280000,0,1.560000,0.680000,-0.680000,0,0.2600,,,0,4.070000,0.060000,-0.060000,0
KOI-13 b,Transit,1.76358800000,0.00000100000,-0.00000100000,0,0.0364100000,0.0008700000,-0.0008700000,0,16.94800800,0.39231500,-0.39231500,0,2949.46240000,50.85280000,-50.85280000,0,25339.9010,3035.3040,-2595.9390,0,2550.00,80.00,-80.00,0,7650.00,250.00,-250.00,0,1.740000,0.040000,-0.040000,0,1.720000,0.100000,-0.100000,0,0.2000,0.2000,-0.2000,0,4.200000,0.500000,-0.500000,0
MASCARA-4 b,Transit,2.82409320000,0.00000460000,-0.00000460000,0,0.0474000000,0.0013000000,-0.0013000000,0,16.98160576,0.49319515,-0.49319515,0,532.36258173,76.59664609,-76.59664609,0,4913.6900,,,0,2250.00,62.00,-62.00,0,7800.00,200.00,-200.00,0,1.790000,0.040000,-0.040000,0,1.750000,0.050000,-0.050000,0,0.0000,,,0,4.100000,0.050000,-0.050000,0
TOI-1181 b,Transit,2.10318900000,0.00000300000,-0.00000500000,0,0.0364000000,0.0006000000,-0.0070000000,0,17.02644168,0.66132986,-0.66132986,0,374.71969185,7.31005336,-7.31005336,0,14140.0000,,,0,1942.12,34.94,-34.15,0,6054.00,81.00,-81.00,0,1.961000,0.030000,-0.030000,0,1.467000,0.024000,-0.024000,0,0.3800,0.0600,-0.0600,0,4.020000,0.020000,-0.020000,0
HAT-P-40 b,Transit,4.45724000000,0.00001000000,-0.00001000000,0,0.0608000000,0.0006000000,-0.0015000000,0,17.03768000,1.90553000,-1.90553000,0,152.55840000,41.31790000,-41.31790000,0,1747.4151,,,0,1770.00,33.00,-33.00,0,6080.00,100.00,-100.00,0,1.940000,0.220000,-0.220000,0,1.030000,0.400000,-0.400000,0,0.2200,,,0,3.930000,0.020000,-0.020000,0
KELT-17 b,Transit,3.08017160000,0.00000530000,-0.00000520000,0,0.0488100000,0.0006500000,-0.0006100000,0,17.09372500,0.72858500,-0.67254000,0,416.35730000,88.99240000,-92.17070000,0,3331.8707,,,0,2087.00,32.00,-33.00,0,7454.00,49.00,-49.00,0,1.645000,0.060000,-0.055000,0,1.635000,0.066000,-0.061000,0,-0.0180,0.0740,-0.0720,0,4.220000,0.022000,-0.024000,0
WASP-103 b,Transit,0.92554200000,0.00001900000,-0.00001900000,0,0.0198500000,0.0002100000,-0.0002100000,0,17.12700000,0.81800000,-0.52700000,0,473.54700000,27.96800000,-27.96800000,0,,,,,2508.00,75.00,-70.00,0,6110.00,160.00,-160.00,0,1.436000,0.052000,-0.031000,0,1.220000,0.039000,-0.036000,0,0.0600,0.1300,-0.1300,0,4.220000,0.120000,-0.050000,0
TOI-5592 b,Transit,2.60858460000,0.00000180000,-0.00000180000,0,0.0393500000,0.0007400000,-0.0008200000,0,17.14974047,3.58687382,-1.79343691,0,285.72773789,22.24798849,-21.93016008,0,1712.0000,96.0000,-88.0000,0,1789.00,25.00,-23.00,0,6237.00,100.00,-96.00,0,1.393000,0.038000,-0.038000,0,1.194000,0.069000,-0.073000,0,-0.0130,0.0520,-0.0600,0,4.226000,0.036000,-0.036000,0
WASP-79 b,Transit,3.66239200000,0.00000400000,-0.00000400000,0,0.0519000000,0.0008000000,-0.0008000000,0,17.14974047,0.44835923,-0.44835923,0,270.15414595,25.42627256,-25.42627256,0,1645.9887,,,0,1716.20,25.80,-24.40,0,6600.00,100.00,-100.00,0,1.510000,0.040000,-0.030000,0,1.390000,0.060000,-0.060000,0,0.0300,0.1000,-0.1000,0,4.200000,0.150000,-0.150000,0
WASP-142 b,Transit,2.05286800000,0.00000200000,-0.00000200000,0,0.0347000000,0.0007000000,-0.0007000000,0,17.14977000,0.89672000,-0.89672000,0,266.97720000,28.60470000,-28.60470000,0,3140.9238,,,0,2000.00,60.00,-60.00,0,6010.00,140.00,-140.00,0,1.640000,0.080000,-0.080000,0,1.330000,0.080000,-0.080000,0,0.2600,0.1200,-0.1200,0,4.130000,0.040000,-0.040000,0
TIC 257060897 b,Transit,3.66003639000,0.00000099000,-0.00000098000,0,0.0492200000,0.0014000000,-0.0008100000,0,17.26183028,0.48198617,-0.50440413,0,201.50321004,13.03096469,-10.48833743,0,1804.5549,,,0,1775.00,22.00,-25.00,0,5993.00,89.00,-83.00,0,1.863000,0.050000,-0.054000,0,1.187000,0.110000,-0.058000,0,0.0540,0.0780,-0.0700,0,3.972000,0.044000,-0.029000,0
TOI-2796 b,Transit,4.80849830000,0.00000570000,-0.00000560000,0,0.0569000000,0.0010000000,-0.0011000000,0,17.26183028,,,-1,139.84449908,31.78284070,-34.96112477,0,352.0000,21.0000,-20.0000,0,1205.00,18.00,-17.00,0,5764.00,81.00,-78.00,0,1.069000,0.024000,-0.024000,0,1.063000,0.057000,-0.062000,0,0.2390,0.0760,-0.0790,0,4.400000,0.030000,-0.030000,0
Qatar-10 b,Transit,1.64532100000,0.00001000000,-0.00001000000,0,0.0286000000,0.0006000000,-0.0006000000,0,17.29548700,0.44836000,-0.44836000,0,233.92288000,28.60470000,-28.60470000,0,1816.4800,,,0,1955.00,25.00,-25.00,0,6124.00,46.00,-46.00,0,1.254000,0.026000,-0.026000,0,1.156000,0.068000,-0.068000,0,0.0160,0.0890,-0.0890,0,4.303000,0.027000,-0.027000,0
HD 202772 A b,Transit,3.30895800000,0.00008300000,-0.00008300000,0,0.0520800000,0.0006400000,-0.0006800000,0,17.31790500,0.58286800,-0.67254000,0,323.23311000,22.24810000,-21.61244000,0,3440.0000,184.0000,-191.0000,0,2132.00,28.00,-30.00,0,6272.00,77.00,-71.00,0,2.591000,0.078000,-0.093000,0,1.720000,0.064000,-0.066000,0,0.3000,0.0600,-0.0600,0,3.848000,0.030000,-0.027000,0
WASP-31 b,Transit,3.40590960000,0.00000500000,-0.00000500000,0,0.0465900000,0.0003500000,-0.0003500000,0,17.36300000,0.56000000,-0.56000000,0,151.91600000,9.21700000,-9.21700000,0,970.9417,,,0,1423.70,,,0,6302.00,102.00,-102.00,0,1.252000,0.033000,-0.033000,0,1.163000,0.026000,-0.026000,0,-0.2000,0.0900,-0.0900,0,4.308000,0.020000,-0.020000,0
TOI-2580 b,Transit,3.39775000000,0.00000200000,-0.00000200000,0,0.0480000000,0.0030000000,-0.0030000000,0,17.37392009,0.56044903,-0.56044903,0,200.23189641,25.42627256,-25.42627256,0,1730.0000,130.0000,-130.0000,0,2410.00,60.00,-60.00,0,6120.00,30.00,-30.00,0,1.810000,0.060000,-0.060000,0,1.330000,0.080000,-0.080000,0,0.2600,0.0600,-0.0600,0,4.150000,0.090000,-0.090000,0
WASP-153 b,Transit,3.33260900000,0.00000200000,-0.00000200000,0,0.0480000000,0.0010000000,-0.0010000000,0,17.37395000,1.12090000,-0.89672000,0,123.95370000,6.35660000,-6.35660000,0,1400.0000,200.0000,-100.0000,0,1700.00,40.00,-40.00,0,5914.00,64.00,-64.00,0,1.730000,0.100000,-0.090000,0,1.336000,0.086000,-0.086000,0,0.3400,0.1100,-0.1100,0,4.100000,0.060000,-0.060000,0
KELT-3 b,Transit,2.70339000000,0.00001000000,-0.00001000000,0,0.0412300000,0.0006600000,-0.0006600000,0,17.48604000,1.23299000,-1.23299000,0,616.59020000,104.88390000,-104.88390000,0,1704.5700,,,0,1816.00,37.00,-39.00,0,6304.00,49.00,-49.00,0,1.700000,0.120000,-0.120000,0,1.960000,0.500000,-0.500000,0,0.0500,,,0,4.200000,0.030000,-0.030000,0
HATS-39 b,Transit,4.57763480000,0.00000730000,-0.00000730000,0,0.0600700000,0.0005800000,-0.0005800000,0,17.59813000,1.34508000,-1.34508000,0,200.23290000,41.31790000,-41.31790000,0,1547.1014,,,0,1645.00,43.00,-43.00,0,6572.00,83.00,-83.00,0,1.621000,0.085000,-0.085000,0,1.379000,0.040000,-0.040000,0,0.0000,0.0440,-0.0440,0,4.158000,0.038000,-0.038000,0
KELT-18 b,Transit,2.87175180000,0.00000280000,-0.00000280000,0,0.0455000000,0.0006700000,-0.0006900000,0,17.59813000,0.47077800,-0.40352400,0,375.03940000,34.96130000,-34.96130000,0,3152.0000,242.0000,-220.0000,0,2085.00,39.00,-38.00,0,6670.00,120.00,-120.00,0,1.908000,0.042000,-0.035000,0,1.524000,0.069000,-0.068000,0,0.0900,0.1300,-0.1300,0,4.059900,0.009600,-0.014000,0
WASP-172 b,Transit,5.47743300000,0.00000700000,-0.00000700000,0,0.0694000000,0.0011000000,-0.0011000000,0,17.59813000,1.12090000,-1.12090000,0,149.38010000,31.78300000,-31.78300000,0,1506.5000,,,0,1740.00,60.00,-60.00,0,6900.00,140.00,-140.00,0,1.910000,0.100000,-0.100000,0,1.490000,0.070000,-0.070000,0,-0.1000,0.0800,-0.0800,0,4.050000,0.050000,-0.050000,0
HAT-P-39 b,Transit,3.54387000000,0.00000500000,-0.00000500000,0,0.0509000000,0.0006000000,-0.0006000000,0,17.60900000,1.21100000,-0.90800000,0,190.37200000,31.46400000,-31.46400000,0,1915.6934,,,0,1752.00,43.00,-43.00,0,6430.00,100.00,-100.00,0,1.625000,0.081000,-0.620000,0,1.404000,0.051000,-0.510000,0,0.1900,0.1000,-0.1000,0,4.160000,0.030000,-0.030000,0
HATS-40 b,Transit,3.26427360000,0.00000580000,-0.00000580000,0,0.0499700000,0.0007400000,-0.0007400000,0,17.71022000,1.79344000,-1.34508000,0,505.34970000,76.27920000,-76.27920000,0,3163.3762,,,0,2101.00,69.00,-69.00,0,6460.00,130.00,-130.00,0,2.260000,0.180000,-0.110000,0,1.561000,0.069000,-0.069000,0,0.0100,0.0770,-0.0770,0,3.921000,0.041000,-0.041000,0
WASP-167 b,Transit,2.02195960000,0.00000060000,-0.00000060000,0,0.0365000000,0.0006000000,-0.0006000000,0,17.71022000,0.56045000,-0.56045000,0,2542.64000000,,,1,3208.4100,,,0,2329.00,64.00,-64.00,0,7000.00,250.00,-250.00,0,1.790000,0.050000,-0.050000,0,1.590000,0.080000,-0.080000,0,0.1000,0.1000,-0.1000,0,4.130000,0.020000,-0.020000,0
WASP-177 b,Transit,3.07172200000,0.00000100000,-0.00000100000,0,0.0395700000,0.0005800000,-0.0005800000,0,17.71022000,7.39794000,-4.03524000,0,161.45764000,12.07754000,-12.07754000,0,279.7736,,,0,1142.00,32.00,-32.00,0,5017.00,70.00,-70.00,0,0.885000,0.046000,-0.046000,0,0.876000,0.038000,-0.038000,0,0.2500,0.0400,-0.0400,0,4.486000,0.049000,-0.037000,0
WASP-54 b,Transit,3.69364000000,0.00000600000,-0.00000600000,0,0.0498800000,0.0004300000,-0.0004500000,0,17.71022000,1.90553000,-1.90553000,0,187.51970000,44.49620000,-44.49620000,0,1639.1072,,,0,1759.00,46.00,-46.00,0,6100.00,100.00,-100.00,0,1.760000,0.190000,-0.190000,0,1.080000,0.380000,-0.380000,0,-0.2700,,,0,4.000000,0.030000,-0.030000,0
WASP-94 A b,Transit,3.95019000000,0.00000400000,-0.00000400000,0,0.0550000000,0.0010000000,-0.0010000000,0,17.71022000,1.45717000,-1.45717000,0,158.91500000,41.31790000,-41.31790000,0,1009.3800,,,0,1604.00,25.00,-22.00,0,6170.00,80.00,-80.00,0,1.480000,0.120000,-0.120000,0,1.670000,0.640000,-0.640000,0,0.2600,,,0,4.270000,0.070000,-0.070000,0
KELT-21 b,Transit,3.61276470000,0.00000330000,-0.00000330000,0,0.0522400000,0.0003500000,-0.0003400000,0,17.77747400,0.43715100,-0.44836000,0,1242.71530000,,,1,2950.0000,169.0000,-169.0000,0,2051.00,29.00,-30.00,0,7598.00,81.00,-84.00,0,1.638000,0.034000,-0.034000,0,1.458000,0.029000,-0.028000,0,-0.4050,0.0320,-0.0330,0,4.173000,0.015000,-0.014000,0
HAT-P-49 b,Transit,2.69155000000,0.00000600000,-0.00000600000,0,0.0437800000,0.0004800000,-0.0004900000,0,17.82231000,2.01762000,-2.01762000,0,699.22600000,187.51970000,-187.51970000,0,4392.0300,,,0,2131.00,69.00,-42.00,0,6820.00,52.00,-52.00,0,2.060000,0.230000,-0.230000,0,2.220000,0.830000,-0.830000,0,0.0700,,,0,4.100000,0.040000,-0.040000,0
HAT-P-66 b,Transit,2.97208600000,0.00000570000,-0.00000570000,0,0.0436300000,0.0012100000,-0.0006400000,0,17.82231000,1.79344000,-1.12090000,0,248.86089000,18.11631000,-18.11631000,0,1939.5100,,,0,1896.00,66.00,-42.00,0,6002.00,50.00,-50.00,0,1.881000,0.151000,-0.095000,0,1.255000,0.107000,-0.054000,0,0.0350,0.0800,-0.0800,0,3.993000,0.045000,-0.045000,0
WASP-33 b,Transit,1.21987000000,0.00000100000,-0.00000100000,0,0.0239000000,0.0006300000,-0.0006300000,0,17.85593700,0.82946600,-0.82946600,0,665.21819000,44.17837000,-44.17837000,0,9392.0471,,,0,2781.70,41.10,-41.10,0,7430.00,100.00,-100.00,0,1.444000,0.034000,-0.034000,0,1.495000,0.031000,-0.031000,0,0.1000,,,0,4.250000,0.080000,-0.080000,0
NGTS-2 b,Transit,4.51116400000,0.00006100000,-0.00006100000,0,0.0630000000,0.0024000000,-0.0030000000,0,17.87835500,0.52682300,-0.50440500,0,235.19420000,41.31790000,-38.13960000,0,1085.3500,,,0,1468.00,45.00,-42.00,0,6478.00,94.00,-89.00,0,1.702000,0.047000,-0.044000,0,1.640000,0.190000,-0.220000,0,-0.0600,0.0900,-0.0900,0,4.197000,0.030000,-0.059000,0
